Date,Open,High,Low,Close,Adj Close,Volume
2013-10-08,30475.398438,31701.681641,30475.398438,31701.681641,31378.750000,610309
2013-10-10,31656.263672,32700.875000,31656.263672,32519.205078,32187.945313,554659
2013-10-11,32700.875000,33018.800781,31520.009766,31520.009766,31198.929688,715851
2013-10-14,31520.009766,31656.263672,31020.414063,31156.667969,30839.289063,291178
2013-10-15,31247.503906,31792.517578,31020.414063,31065.832031,30749.376953,285616
2013-10-16,30974.996094,31520.009766,30747.906250,30838.742188,30524.599609,262700
2013-10-17,31111.250000,31247.503906,29521.623047,29975.802734,29670.453125,578402
2013-10-18,29884.966797,31792.517578,29748.712891,31792.517578,31468.660156,593420
2013-10-21,31883.353516,32519.205078,31474.593750,32473.787109,32142.990234,539819
2013-10-22,32337.533203,33563.816406,32337.533203,33563.816406,33221.917969,890577
2013-10-23,33700.070313,34245.082031,33382.144531,33518.398438,33176.960938,1008875
2013-10-24,33700.070313,35289.695313,33700.070313,35198.859375,34840.300781,1203113
2013-10-25,35289.695313,35471.367188,34381.335938,34971.769531,34615.527344,921996
2013-10-28,35108.023438,35562.203125,34154.246094,34245.082031,33896.242188,532775
2013-10-29,34154.246094,34926.351563,33745.488281,34608.425781,34255.886719,373268
2013-10-30,34653.843750,34926.351563,34245.082031,34880.933594,34525.613281,342329
2013-10-31,32837.128906,33427.562500,30929.578125,30929.578125,30614.511719,3398870
2013-11-01,30929.578125,31338.339844,30021.220703,30429.982422,30120.003906,1242783
2013-11-04,30566.234375,31247.503906,30384.564453,30566.234375,30254.869141,698655
2013-11-05,30248.310547,30702.488281,30248.310547,30429.982422,30120.003906,368545
2013-11-06,30293.728516,30566.234375,30021.220703,30293.728516,29985.138672,311885
2013-11-07,30157.474609,30293.728516,29748.712891,30112.056641,29805.316406,437275
2013-11-08,29884.966797,30021.220703,29657.876953,29884.966797,29580.541016,339219
2013-11-11,29839.548828,30021.220703,28204.505859,28249.923828,27962.152344,681353
2013-11-12,28613.265625,28840.355469,27795.744141,28249.923828,27962.152344,418986
2013-11-13,28204.505859,28704.101563,27477.818359,27523.236328,27242.869141,513615
2013-11-14,27568.654297,27750.326172,27114.476563,27296.148438,27018.093750,344779
2013-11-15,27296.148438,27795.744141,26751.132813,26932.804688,26658.453125,594724
2013-11-18,26978.222656,27614.072266,26296.955078,26387.789063,26118.988281,716013
2013-11-19,26433.207031,27296.148438,26342.371094,26524.042969,26253.853516,754822
2013-11-20,26705.714844,27159.894531,26569.460938,26887.386719,26613.496094,542374
2013-11-21,26932.804688,26978.222656,26433.207031,26478.625000,26208.898438,359537
2013-11-22,26660.296875,26660.296875,26115.283203,26251.537109,25984.123047,393725
2013-11-25,26296.955078,27023.640625,26296.955078,26841.968750,26568.541016,471340
2013-11-26,26887.386719,27704.908203,26524.042969,27659.490234,27377.734375,661837
2013-11-27,27523.236328,27750.326172,26887.386719,27477.818359,27197.912109,605741
2013-11-28,27250.730469,27750.326172,27159.894531,27704.908203,27422.691406,348393
2013-11-29,27614.072266,27931.998047,27523.236328,27659.490234,27377.734375,209687
2013-12-02,27568.654297,28068.251953,27477.818359,27477.818359,27197.912109,196365
2013-12-03,27341.566406,27386.982422,26387.789063,26705.714844,26433.673828,421893
2013-12-04,26342.371094,26796.550781,26342.371094,26614.878906,26343.763672,167088
2013-12-05,26796.550781,26841.968750,26478.625000,26614.878906,26343.763672,168711
2013-12-06,26524.042969,26887.386719,26524.042969,26614.878906,26343.763672,213410
2013-12-09,26887.386719,26887.386719,26614.878906,26751.132813,26478.630859,155481
2013-12-10,26841.968750,26887.386719,26614.878906,26614.878906,26343.763672,150644
2013-12-11,26478.625000,26841.968750,26478.625000,26660.296875,26388.718750,176325
2013-12-12,26614.878906,26614.878906,25888.193359,25888.193359,25624.480469,411171
2013-12-13,25706.521484,25751.939453,24389.402344,24752.746094,24500.599609,733751
2013-12-16,24752.746094,25479.431641,24661.910156,25297.759766,25040.062500,229057
2013-12-17,25343.177734,25888.193359,25343.177734,25434.013672,25174.927734,300553
2013-12-18,25434.013672,27069.058594,25434.013672,26660.296875,26388.718750,848141
2013-12-19,27069.058594,27205.312500,25524.849609,25797.357422,25534.572266,564777
2013-12-20,25797.357422,26069.865234,24979.835938,25570.267578,25309.792969,617589
2013-12-23,25751.939453,26342.371094,25434.013672,26342.371094,26074.031250,349756
2013-12-24,26387.789063,26751.132813,26251.537109,26569.460938,26298.810547,267083
2013-12-26,26569.460938,26660.296875,25979.029297,25979.029297,25714.390625,259101
2013-12-27,25888.193359,27614.072266,25888.193359,27523.236328,27242.869141,690843
2013-12-30,27795.744141,28749.519531,27704.908203,28340.759766,28052.064453,800502
2014-01-02,28613.265625,28749.519531,27977.416016,28340.759766,28052.064453,317939
2014-01-03,28068.251953,28159.087891,27568.654297,27977.416016,27692.421875,245615
2014-01-06,27704.908203,28931.191406,27704.908203,28431.593750,28141.972656,477244
2014-01-07,28159.087891,28976.609375,28159.087891,28340.759766,28052.064453,364421
2014-01-08,28386.177734,29249.117188,28386.177734,29067.445313,28771.347656,595937
2014-01-09,29067.445313,29249.117188,28749.519531,28885.773438,28591.525391,350938
2014-01-10,29339.953125,30157.474609,29249.117188,29794.130859,29490.630859,758988
2014-01-13,29794.130859,30021.220703,28885.773438,29612.458984,29310.810547,398903
2014-01-14,29249.117188,30293.728516,29203.699219,30066.638672,29760.361328,424078
2014-01-15,30066.638672,30429.982422,29839.548828,30429.982422,30120.003906,275670
2014-01-16,30429.982422,30702.488281,30112.056641,30429.982422,30120.003906,235706
2014-01-17,30429.982422,30429.982422,29657.876953,29748.712891,29445.673828,271046
2014-01-20,29521.623047,30429.982422,29067.445313,30293.728516,29985.138672,257682
2014-01-21,30112.056641,30248.310547,29975.802734,30157.474609,29850.273438,182539
2014-01-22,30066.638672,30566.234375,29884.966797,30520.816406,30209.914063,206595
2014-01-23,30702.488281,30884.160156,30339.146484,30429.982422,30120.003906,246564
2014-01-24,30339.146484,30747.906250,29839.548828,30702.488281,30389.734375,364764
2014-01-27,30021.220703,30611.652344,29884.966797,29884.966797,29580.541016,442757
2014-01-28,29884.966797,30112.056641,29703.294922,29884.966797,29580.541016,272617
2014-01-29,29930.384766,32110.443359,29930.384766,32110.443359,31783.347656,1136064
2014-02-03,32019.607422,32519.205078,31701.681641,32428.369141,32098.035156,539349
2014-02-04,31928.771484,32155.861328,31247.503906,31247.503906,30929.197266,577162
2014-02-05,31429.175781,32655.457031,31202.085938,32428.369141,32098.035156,658795
2014-02-06,32610.039063,33155.054688,31565.427734,31565.427734,31243.882813,541732
2014-02-07,31837.935547,32201.279297,30929.578125,31338.339844,31019.109375,415256
2014-02-10,31338.339844,31837.935547,31292.921875,31474.593750,31153.976563,184708
2014-02-11,31792.517578,31792.517578,30657.070313,30793.324219,30479.644531,351541
2014-02-12,30884.160156,31065.832031,30202.892578,30248.310547,29940.183594,416771
2014-02-13,30384.564453,31020.414063,30293.728516,30475.398438,30164.957031,258972
2014-02-14,30520.816406,31520.009766,30520.816406,31383.757813,31064.064453,291279
2014-02-17,31520.009766,31792.517578,31065.832031,31792.517578,31468.660156,167950
2014-02-18,31792.517578,31883.353516,31065.832031,31338.339844,31019.109375,193019
2014-02-19,31383.757813,31429.175781,30611.652344,30838.742188,30524.599609,245108
2014-02-20,30702.488281,30793.324219,29884.966797,29884.966797,29580.541016,385871
2014-02-21,30112.056641,31383.757813,30066.638672,31247.503906,30929.197266,432290
2014-02-24,31247.503906,31292.921875,30657.070313,30657.070313,30344.779297,156853
2014-02-25,30747.906250,31610.845703,30747.906250,31474.593750,31153.976563,203626
2014-02-26,31247.503906,31565.427734,30974.996094,31292.921875,30974.154297,193042
2014-02-27,31156.667969,31792.517578,31065.832031,31792.517578,31468.660156,349611
2014-02-28,31883.353516,32473.787109,31247.503906,31383.757813,31064.064453,560638
2014-03-03,31111.250000,31747.099609,31020.414063,31065.832031,30749.376953,289513
2014-03-04,30884.160156,31202.085938,30429.982422,30838.742188,30524.599609,365580
2014-03-05,31156.667969,32610.039063,31156.667969,32610.039063,32277.855469,723470
2014-03-06,32882.546875,34335.917969,32655.457031,34154.246094,33806.328125,1181099
2014-03-07,34154.246094,34699.261719,33927.160156,34199.664063,33851.285156,576084
2014-03-10,34335.917969,35062.605469,34063.414063,34517.589844,34165.972656,625258
2014-03-11,34517.589844,34971.769531,34108.828125,34563.007813,34210.925781,390590
2014-03-12,34517.589844,34790.097656,33972.578125,33972.578125,33626.515625,322490
2014-03-13,34517.589844,35516.785156,34017.996094,35425.949219,35065.082031,966087
2014-03-14,34926.351563,34926.351563,32337.533203,32428.369141,32098.035156,1304325
2014-03-17,32155.861328,33064.218750,31292.921875,32973.382813,32637.496094,807391
2014-03-18,33518.398438,34108.828125,33109.636719,33382.144531,33042.093750,846874
2014-03-19,33518.398438,34426.753906,33518.398438,33836.324219,33491.648438,326991
2014-03-20,33836.324219,34017.996094,33609.234375,33609.234375,33266.871094,234483
2014-03-21,34108.828125,35289.695313,33927.160156,34971.769531,34615.527344,1004885
2014-03-24,34744.679688,35153.441406,34063.414063,34699.261719,34345.796875,495638
2014-03-25,34699.261719,35153.441406,34017.996094,34063.414063,33716.421875,360565
2014-03-26,34472.171875,34971.769531,33654.652344,33654.652344,33311.824219,399670
2014-03-27,33790.906250,34154.246094,33427.562500,33972.578125,33626.515625,269367
2014-03-28,33972.578125,35017.187500,33790.906250,34880.933594,34525.613281,367742
2014-03-31,34835.515625,35607.621094,34017.996094,35017.187500,34660.484375,526500
2014-04-01,34608.425781,34971.769531,34108.828125,34790.097656,34435.707031,414817
2014-04-02,34971.769531,35198.859375,34608.425781,35062.605469,34705.437500,305483
2014-04-03,35062.605469,35244.277344,34426.753906,34472.171875,34121.015625,422432
2014-04-04,34335.917969,34744.679688,34063.414063,34290.500000,33941.199219,445236
2014-04-07,34199.664063,34517.589844,33609.234375,33654.652344,33311.824219,306818
2014-04-08,33609.234375,33790.906250,32927.964844,32927.964844,32592.541016,610988
2014-04-09,33291.308594,33790.906250,33109.636719,33291.308594,32952.183594,525873
2014-04-10,33745.488281,34063.414063,33382.144531,33927.160156,33581.558594,432940
2014-04-11,33336.726563,33563.816406,33200.472656,33563.816406,33221.917969,399421
2014-04-14,33790.906250,33790.906250,32655.457031,32700.875000,32367.763672,595756
2014-04-15,32882.546875,33018.800781,31565.427734,31792.517578,31468.660156,1191445
2014-04-16,32065.025391,32155.861328,31656.263672,31792.517578,31468.660156,460323
2014-04-17,31610.845703,31883.353516,30884.160156,31020.414063,30704.421875,941176
2014-04-18,31156.667969,31338.339844,30657.070313,31292.921875,30974.154297,555833
2014-04-21,31247.503906,31610.845703,31202.085938,31429.175781,31109.019531,373633
2014-04-22,31565.427734,31565.427734,30929.578125,31065.832031,30749.376953,374596
2014-04-23,31202.085938,31429.175781,30929.578125,30974.996094,30659.466797,340882
2014-04-24,31020.414063,31247.503906,30520.816406,30702.488281,30389.734375,371390
2014-04-25,30702.488281,30702.488281,29657.876953,29703.294922,29400.718750,781034
2014-04-28,29567.041016,30157.474609,29567.041016,29748.712891,29445.673828,280005
2014-04-29,29703.294922,30566.234375,29703.294922,29794.130859,29490.630859,411810
2014-04-30,30112.056641,30384.564453,29975.802734,30248.310547,29940.183594,254024
2014-05-02,30339.146484,30339.146484,29112.863281,29112.863281,28816.302734,435815
2014-05-07,29067.445313,29748.712891,28249.923828,29430.787109,29130.988281,448127
2014-05-08,29521.623047,30293.728516,29521.623047,29839.548828,29535.585938,527730
2014-05-09,29975.802734,30157.474609,29794.130859,29975.802734,29670.453125,224130
2014-05-12,29930.384766,29930.384766,29158.281250,29385.371094,29086.033203,364494
2014-05-13,29385.371094,29794.130859,29339.953125,29748.712891,29445.673828,238534
2014-05-14,29884.966797,30475.398438,29839.548828,30475.398438,30164.957031,392999
2014-05-15,30475.398438,30611.652344,30112.056641,30384.564453,30075.050781,264469
2014-05-16,30429.982422,30429.982422,29884.966797,30339.146484,30030.095703,376625
2014-05-19,30248.310547,30520.816406,30066.638672,30339.146484,30030.095703,348735
2014-05-20,30384.564453,31111.250000,30384.564453,30657.070313,30344.779297,586254
2014-05-21,30929.578125,31065.832031,30475.398438,30838.742188,30524.599609,359083
2014-05-22,31383.757813,31429.175781,30884.160156,31065.832031,30749.376953,351610
2014-05-23,31247.503906,31247.503906,30702.488281,30884.160156,30569.554688,260080
2014-05-26,30838.742188,31065.832031,30657.070313,30702.488281,30389.734375,159596
2014-05-27,30657.070313,30838.742188,30112.056641,30611.652344,30299.824219,350136
2014-05-28,30429.982422,30611.652344,30384.564453,30520.816406,30209.914063,141226
2014-05-29,30520.816406,30520.816406,30157.474609,30248.310547,29940.183594,248304
2014-05-30,30384.564453,30793.324219,30112.056641,30293.728516,29985.138672,355209
2014-06-02,30520.816406,31202.085938,30520.816406,31020.414063,30704.421875,525491
2014-06-03,31020.414063,31292.921875,30611.652344,30929.578125,30614.511719,436240
2014-06-05,30793.324219,31156.667969,30520.816406,31111.250000,30794.333984,412015
2014-06-09,31202.085938,31928.771484,31111.250000,31701.681641,31378.750000,612909
2014-06-10,31837.935547,32110.443359,31565.427734,31792.517578,31468.660156,504175
2014-06-11,30793.324219,31837.935547,30066.638672,31747.099609,31423.705078,1245233
2014-06-12,31656.263672,32065.025391,31156.667969,31565.427734,31243.882813,427921
2014-06-13,30929.578125,31792.517578,30611.652344,31065.832031,30749.376953,602097
2014-06-16,30702.488281,30884.160156,30157.474609,30384.564453,30075.050781,595103
2014-06-17,30566.234375,30566.234375,29975.802734,30475.398438,30164.957031,403911
2014-06-18,30066.638672,30429.982422,29612.458984,29748.712891,29445.673828,346770
2014-06-19,29612.458984,30339.146484,29567.041016,30112.056641,29805.316406,187370
2014-06-20,30112.056641,30520.816406,29703.294922,30248.310547,29940.183594,453904
2014-06-23,30112.056641,30611.652344,30112.056641,30566.234375,30254.869141,193211
2014-06-24,30339.146484,30702.488281,30339.146484,30702.488281,30389.734375,152082
2014-06-25,30566.234375,30793.324219,30248.310547,30293.728516,29985.138672,174870
2014-06-26,30293.728516,30520.816406,29748.712891,29839.548828,29535.585938,279240
2014-06-27,30112.056641,30248.310547,29657.876953,29748.712891,29445.673828,219706
2014-06-30,29612.458984,30339.146484,29612.458984,30339.146484,30030.095703,175909
2014-07-01,30112.056641,30520.816406,30021.220703,30384.564453,30075.050781,146615
2014-07-02,30384.564453,30838.742188,30384.564453,30611.652344,30299.824219,265454
2014-07-03,31883.353516,32246.697266,31429.175781,31429.175781,31109.019531,855676
2014-07-04,31701.681641,31928.771484,31020.414063,31474.593750,31153.976563,477112
2014-07-07,31747.099609,31747.099609,31292.921875,31429.175781,31109.019531,157804
2014-07-08,31338.339844,31837.935547,30929.578125,31111.250000,30794.333984,249445
2014-07-09,30974.996094,31247.503906,30747.906250,31020.414063,30704.421875,151715
2014-07-10,31156.667969,31520.009766,30974.996094,31065.832031,30749.376953,174815
2014-07-11,30884.160156,30974.996094,30066.638672,30202.892578,29895.228516,305434
2014-07-14,30248.310547,30838.742188,29703.294922,30838.742188,30524.599609,239569
2014-07-15,30838.742188,31020.414063,30566.234375,30566.234375,30254.869141,243145
2014-07-16,30429.982422,30702.488281,30021.220703,30066.638672,29760.361328,177808
2014-07-17,30112.056641,30974.996094,30112.056641,30974.996094,30659.466797,365703
2014-07-18,30611.652344,31429.175781,30611.652344,31383.757813,31064.064453,304952
2014-07-21,31429.175781,31883.353516,31156.667969,31792.517578,31468.660156,322526
2014-07-22,31883.353516,31974.189453,31247.503906,31383.757813,31064.064453,252212
2014-07-23,31429.175781,31883.353516,31202.085938,31656.263672,31333.794922,319316
2014-07-24,31974.189453,31974.189453,31656.263672,31656.263672,31333.794922,187623
2014-07-25,31474.593750,31792.517578,31202.085938,31656.263672,31333.794922,197129
2014-07-28,31701.681641,31974.189453,31338.339844,31883.353516,31558.572266,252931
2014-07-29,32155.861328,32791.710938,32065.025391,32655.457031,32322.810547,625426
2014-07-30,33018.800781,33291.308594,32110.443359,32201.279297,31873.257813,632677
2014-07-31,32382.951172,32927.964844,32019.607422,32700.875000,32367.763672,480545
2014-08-01,32065.025391,32791.710938,31383.757813,31474.593750,31153.976563,736655
2014-08-04,31474.593750,31656.263672,30793.324219,31065.832031,30749.376953,513490
2014-08-05,31020.414063,31292.921875,30429.982422,30475.398438,30164.957031,440154
2014-08-06,30475.398438,30611.652344,29385.371094,29794.130859,29490.630859,800876
2014-08-07,29975.802734,30475.398438,29657.876953,30339.146484,30030.095703,340576
2014-08-08,30112.056641,30248.310547,29521.623047,29930.384766,29625.496094,340524
2014-08-11,29975.802734,30475.398438,29975.802734,30112.056641,29805.316406,207147
2014-08-12,30157.474609,30384.564453,29794.130859,29975.802734,29670.453125,262416
2014-08-13,29839.548828,30475.398438,29794.130859,30475.398438,30164.957031,252606
2014-08-14,30475.398438,30520.816406,30248.310547,30429.982422,30120.003906,189559
2014-08-18,30475.398438,30929.578125,30157.474609,30793.324219,30479.644531,276129
2014-08-19,31020.414063,31202.085938,30702.488281,30747.906250,30434.691406,251059
2014-08-20,31020.414063,31020.414063,30202.892578,30520.816406,30209.914063,299360
2014-08-21,30611.652344,30747.906250,30202.892578,30611.652344,30299.824219,259186
2014-08-22,30838.742188,32882.546875,30793.324219,32882.546875,32547.585938,1524506
2014-08-25,33109.636719,33427.562500,32746.292969,33200.472656,32862.273438,943456
2014-08-26,33245.890625,33472.980469,33155.054688,33472.980469,33132.007813,573691
2014-08-27,33382.144531,33563.816406,32610.039063,32837.128906,32502.630859,438282
2014-08-28,32837.128906,33336.726563,32791.710938,33018.800781,32682.451172,529573
2014-08-29,33018.800781,33291.308594,32746.292969,33109.636719,32772.363281,547052
2014-09-01,33200.472656,33654.652344,32973.382813,33563.816406,33221.917969,695522
2014-09-02,33654.652344,33654.652344,32837.128906,33018.800781,32682.451172,420090
2014-09-03,33200.472656,33836.324219,33200.472656,33790.906250,33446.691406,768276
2014-09-04,33700.070313,34517.589844,33427.562500,34517.589844,34165.972656,943957
2014-09-05,34335.917969,34608.425781,34017.996094,34426.753906,34076.062500,373428
2014-09-11,34517.589844,35289.695313,34245.082031,35062.605469,34705.437500,674085
2014-09-12,35289.695313,35607.621094,34880.933594,35062.605469,34705.437500,572688
2014-09-15,34971.769531,35335.113281,34381.335938,34971.769531,34615.527344,359718
2014-09-16,34971.769531,35380.531250,34335.917969,34744.679688,34390.750000,342875
2014-09-17,34971.769531,35380.531250,34335.917969,35380.531250,35020.125000,431120
2014-09-18,35062.605469,35335.113281,34699.261719,35244.277344,34885.257813,366585
2014-09-19,35380.531250,35425.949219,34926.351563,35335.113281,34975.167969,293581
2014-09-22,35289.695313,35335.113281,33972.578125,34335.917969,33986.152344,450745
2014-09-23,34154.246094,34517.589844,33336.726563,33927.160156,33581.558594,462966
2014-09-24,33336.726563,34017.996094,32973.382813,33472.980469,33132.007813,494676
2014-09-25,33609.234375,33790.906250,32610.039063,32973.382813,32637.496094,392364
2014-09-26,32837.128906,32837.128906,30702.488281,31747.099609,31423.705078,1249841
2014-09-29,31701.681641,32655.457031,31156.667969,32382.951172,32053.078125,494483
2014-09-30,32065.025391,32837.128906,32065.025391,32700.875000,32367.763672,287966
2014-10-01,32428.369141,32882.546875,31610.845703,31701.681641,31378.750000,384554
2014-10-02,31292.921875,32065.025391,31065.832031,31928.771484,31603.525391,644673
2014-10-06,31928.771484,32246.697266,31747.099609,31837.935547,31513.615234,321454
2014-10-07,31928.771484,31974.189453,31383.757813,31883.353516,31558.572266,283960
2014-10-08,31792.517578,31974.189453,31156.667969,31974.189453,31648.480469,426447
2014-10-10,32246.697266,32382.951172,31792.517578,32246.697266,31918.214844,323884
2014-10-13,32519.205078,32610.039063,31883.353516,32519.205078,32187.945313,362301
2014-10-14,32201.279297,32564.621094,32019.607422,32155.861328,31828.302734,447040
2014-10-15,32655.457031,33881.742188,32519.205078,33790.906250,33446.691406,824716
2014-10-16,33790.906250,34108.828125,33336.726563,33972.578125,33626.515625,560709
2014-10-17,34063.414063,34063.414063,33245.890625,33245.890625,32907.230469,334261
2014-10-20,33745.488281,33790.906250,32791.710938,32973.382813,32637.496094,410077
2014-10-21,32791.710938,33745.488281,32564.621094,33472.980469,33132.007813,453103
2014-10-22,33518.398438,33836.324219,33155.054688,33609.234375,33266.871094,293324
2014-10-23,33609.234375,34017.996094,33245.890625,33881.742188,33536.605469,372484
2014-10-24,34063.414063,34063.414063,33245.890625,33609.234375,33266.871094,383126
2014-10-27,33518.398438,34199.664063,33427.562500,34063.414063,33716.421875,343761
2014-10-28,33790.906250,34245.082031,33790.906250,34108.828125,33761.375000,290973
2014-10-29,34245.082031,34608.425781,33836.324219,34472.171875,34121.015625,531575
2014-10-30,34517.589844,34563.007813,33109.636719,34063.414063,33716.421875,344650
2014-10-31,33836.324219,34472.171875,33427.562500,34472.171875,34121.015625,424471
2014-11-03,34472.171875,34653.843750,33155.054688,33881.742188,33536.605469,670549
2014-11-04,33563.816406,34245.082031,32700.875000,32791.710938,32457.675781,422855
2014-11-05,32791.710938,33972.578125,32791.710938,33790.906250,33446.691406,329767
2014-11-06,33790.906250,34653.843750,33064.218750,33609.234375,33266.871094,436773
2014-11-07,33609.234375,34880.933594,33609.234375,34880.933594,34525.613281,467418
2014-11-10,35108.023438,35335.113281,34653.843750,35289.695313,34930.210938,394332
2014-11-11,35789.292969,38014.769531,35743.875000,37787.679688,37402.753906,1743051
2014-11-12,37515.171875,37969.351563,37106.410156,37696.843750,37312.843750,685050
2014-11-13,37787.679688,38423.527344,37333.500000,37696.843750,37312.843750,482981
2014-11-14,37787.679688,38650.617188,37469.753906,37606.007813,37222.929688,732866
2014-11-17,37469.753906,38287.273438,36606.812500,36833.902344,36458.687500,567842
2014-11-18,36515.976563,37606.007813,36515.976563,36924.738281,36548.601563,401705
2014-11-19,37060.992188,37333.500000,35880.128906,36334.304688,35964.179688,503995
2014-11-20,36334.304688,36606.812500,35789.292969,36334.304688,35964.179688,500992
2014-11-21,36198.050781,36970.156250,35970.964844,36970.156250,36593.558594,394541
2014-11-24,36970.156250,36970.156250,35607.621094,35880.128906,35514.632813,678168
2014-11-25,36016.382813,38105.605469,35789.292969,38105.605469,37717.441406,772207
2014-11-26,37833.097656,37878.515625,36016.382813,36288.886719,35919.226563,915968
2014-11-27,36788.484375,37515.171875,36107.218750,36425.140625,36054.089844,614242
2014-11-28,37878.515625,38332.691406,37333.500000,38151.023438,37762.394531,1424023
2014-12-01,39695.230469,41148.601563,39604.394531,40421.914063,40010.152344,2288618
2014-12-02,39513.558594,40194.828125,39195.632813,39513.558594,39111.050781,798847
2014-12-03,40694.421875,41239.437500,40285.660156,40785.257813,40369.796875,800309
2014-12-04,40194.828125,41148.601563,40194.828125,40649.003906,40234.929688,624977
2014-12-05,40694.421875,41693.617188,40194.828125,40376.496094,39965.199219,338670
2014-12-08,41103.183594,42056.960938,41057.765625,41966.125000,41538.632813,784958
2014-12-09,42692.808594,44327.855469,42556.554688,44327.855469,43876.304688,1376588
2014-12-10,43510.332031,45099.957031,43146.988281,44327.855469,43876.304688,1566693
2014-12-11,45372.464844,46053.734375,43692.003906,45417.882813,44955.230469,1644091
2014-12-12,45190.792969,45372.464844,43782.839844,44146.183594,43696.484375,906663
2014-12-15,43146.988281,45236.210938,43010.734375,44146.183594,43696.484375,990713
2014-12-16,44418.687500,44782.031250,41511.945313,44009.929688,43561.617188,1255946
2014-12-17,44327.855469,44918.285156,42783.644531,43146.988281,42707.468750,722765
2014-12-18,42692.808594,43464.914063,41693.617188,43237.824219,42797.375000,673872
2014-12-19,43964.511719,44963.703125,43919.093750,44418.687500,43966.214844,686279
2014-12-22,43828.257813,43873.675781,42829.062500,42965.316406,42527.648438,473925
2014-12-23,43419.496094,43873.675781,42874.480469,43101.570313,42662.511719,385448
2014-12-24,42692.808594,43237.824219,42511.136719,43146.988281,42707.468750,193803
2014-12-26,43192.406250,43237.824219,42147.796875,42193.214844,41763.410156,334679
2014-12-29,42374.882813,43374.078125,42329.468750,42511.136719,42078.089844,328194
2014-12-30,42738.226563,44146.183594,42511.136719,43101.570313,42662.511719,689693
2015-01-02,43374.078125,44282.437500,40966.929688,41012.347656,40594.574219,1062594
2015-01-05,41330.273438,42329.468750,40194.828125,41966.125000,41538.632813,912246
2015-01-06,42374.882813,43192.406250,41466.527344,41466.527344,41044.125000,948054
2015-01-07,39059.378906,40558.167969,37197.246094,39513.558594,39111.050781,3256086
2015-01-08,39604.394531,40240.246094,38605.199219,39331.886719,38931.230469,549048
2015-01-09,39831.484375,41739.035156,39513.558594,41148.601563,40729.437500,781100
2015-01-12,40785.257813,41875.289063,39876.902344,40785.257813,40369.796875,528868
2015-01-13,41375.691406,41784.453125,40876.093750,41194.019531,40774.394531,594205
2015-01-14,41693.617188,42056.960938,41057.765625,41784.453125,41358.812500,434301
2015-01-15,41648.199219,41648.199219,40285.660156,41012.347656,40594.574219,606141
2015-01-16,40876.093750,40966.929688,40013.156250,40512.750000,40100.062500,349539
2015-01-19,40603.585938,40649.003906,39740.648438,39967.738281,39560.605469,345206
2015-01-20,39876.902344,40649.003906,39786.066406,40649.003906,40234.929688,315272
2015-01-21,41148.601563,41421.109375,40376.496094,40876.093750,40459.707031,355442
2015-01-22,41057.765625,41194.019531,39150.214844,39377.304688,38976.183594,528154
2015-01-23,39967.738281,40331.078125,39513.558594,39967.738281,39560.605469,339911
2015-01-26,39967.738281,40512.750000,39059.378906,39377.304688,38976.183594,499402
2015-01-27,39377.304688,40376.496094,39331.886719,40376.496094,39965.199219,399130
2015-01-28,39876.902344,40512.750000,39786.066406,40285.660156,39875.289063,260913
2015-01-29,40603.585938,43601.167969,40376.496094,42420.300781,41988.183594,1434949
2015-01-30,42965.316406,43601.167969,42556.554688,43146.988281,42707.468750,608161
2015-02-02,42011.542969,43464.914063,41557.363281,42465.718750,42033.136719,640400
2015-02-03,42284.050781,43010.734375,41330.273438,42601.972656,42168.003906,610014
2015-02-04,42601.972656,44100.765625,41920.707031,43555.750000,43112.066406,1044163
2015-02-05,44581.625000,44676.480469,43538.226563,44012.496094,43564.160156,430108
2015-02-06,44012.496094,45814.734375,43348.515625,45055.898438,44596.929688,422688
2015-02-09,45055.898438,45340.460938,44249.632813,45055.898438,44596.929688,253186
2015-02-10,44866.187500,44866.187500,43063.953125,43870.214844,43423.328125,374979
2015-02-11,44154.781250,45008.468750,43348.515625,44629.050781,44174.433594,306361
2015-02-12,44723.906250,44818.761719,43775.363281,44581.625000,44127.488281,186696
2015-02-13,44534.199219,45577.597656,44012.496094,44202.207031,43751.937500,272022
2015-02-16,44012.496094,44107.351563,43111.378906,43206.234375,42766.109375,292149
2015-02-17,43395.945313,44012.496094,43206.234375,43633.078125,43188.605469,200029
2015-02-23,43680.507813,44723.906250,43490.796875,43585.652344,43141.660156,358680
2015-02-24,43633.078125,43633.078125,42399.972656,42731.960938,42296.667969,613568
2015-02-25,42874.242188,44439.343750,42589.679688,43917.644531,43470.273438,581357
2015-02-26,43633.078125,45625.023438,42779.390625,45625.023438,45160.261719,831863
2015-02-27,45672.453125,47616.968750,45055.898438,47616.968750,47131.914063,942304
2015-03-02,47237.550781,47806.679688,46289.007813,46858.132813,46380.808594,567520
2015-03-03,46478.714844,46905.562500,44913.617188,45150.753906,44690.820313,657558
2015-03-04,45150.753906,45482.742188,44107.351563,44297.062500,43845.824219,638244
2015-03-05,44534.199219,45103.324219,44059.925781,44107.351563,43658.046875,346208
2015-03-06,44154.781250,44439.343750,43490.796875,44249.632813,43798.882813,485952
2015-03-09,44154.781250,44391.917969,43490.796875,43538.226563,43094.722656,244262
2015-03-10,43633.078125,44012.496094,42731.960938,42779.390625,42343.617188,364421
